age;education.num;race;sex;hours.per.week;income
57;10;0;0;45;-1
55;7;1;0;40;-1
61;10;0;0;40;-1
51;13;0;0;70;-1
35;9;0;0;50;-1
29;10;0;0;40;-1
40;9;0;0;45;-1
46;9;0;0;50;-1
48;4;0;0;55;-1
36;13;0;0;50;-1
46;9;0;0;50;-1
42;9;0;0;40;-1
57;10;0;0;45;-1
43;10;0;0;44;-1
28;9;0;0;50;-1
49;9;0;0;44;-1
49;9;0;0;98;-1
33;9;0;0;55;-1
30;10;0;0;45;-1
54;9;0;0;50;-1
56;10;0;0;40;-1
36;13;0;1;38;-1
40;9;0;0;40;-1
32;9;0;0;40;-1
47;12;0;0;65;-1
40;1;0;0;40;-1
37;9;0;0;60;-1
28;11;0;1;42;-1
37;9;0;0;55;-1
48;10;1;1;38;-1
31;9;0;0;50;-1
26;13;0;1;50;-1
23;9;0;0;55;-1
39;13;1;0;60;-1
49;9;0;0;40;-1
56;14;0;0;40;-1
47;11;0;1;40;-1
34;9;0;1;45;-1
32;9;1;1;45;-1
28;10;0;0;60;-1
38;14;0;1;55;-1
34;9;0;0;45;-1
36;12;0;0;45;-1
30;9;0;1;70;-1
26;14;0;1;40;-1
40;14;0;1;40;-1
56;16;0;1;38;-1
44;14;0;1;40;-1
33;11;0;0;55;-1
53;14;1;1;35;-1
61;9;1;1;50;-1
65;15;0;0;40;-1
81;13;0;1;3;-1
68;4;0;1;40;-1
68;9;0;0;20;-1
39;5;0;0;40;-1
61;4;1;0;40;-1
61;4;0;0;40;-1
46;4;2;0;40;-1
56;8;0;0;40;-1
30;7;2;0;40;-1
35;9;0;0;40;-1
34;10;0;0;38;-1
27;10;0;0;40;-1
65;14;0;0;4;-1
74;10;0;0;35;-1
26;3;0;0;50;-1
62;15;0;0;70;-1
45;9;0;0;45;-1
28;9;0;0;40;-1
37;9;0;0;40;-1
28;9;0;0;60;-1
46;10;0;0;40;-1
39;9;1;0;40;-1
34;10;0;1;12;-1
37;9;0;0;40;-1
41;11;0;1;5;-1
39;11;0;0;48;-1
51;12;0;1;30;-1
42;10;0;0;40;-1
40;9;0;1;45;-1
23;10;0;1;25;-1
43;10;0;1;72;-1
55;9;0;1;40;-1
56;9;0;1;40;-1
44;13;0;1;20;-1
30;10;0;0;40;-1
36;10;0;1;40;-1
62;10;0;1;33;-1
33;9;0;1;40;-1
19;10;0;1;10;-1
26;10;0;0;40;-1
19;4;0;0;32;-1
19;10;0;0;24;-1
25;9;0;0;40;-1
26;9;0;1;15;-1
22;9;1;0;30;-1
19;10;0;1;40;-1
32;9;1;1;20;-1
18;10;0;1;20;-1
22;10;0;0;10;-1
21;10;0;0;16;-1
20;10;2;1;40;-1
18;7;1;0;48;-1
25;6;1;0;40;-1
21;11;0;1;30;-1
21;10;0;0;10;-1
17;7;0;1;12;-1
57;4;0;1;3;-1
23;13;0;0;12;-1
30;9;0;1;30;-1
18;7;0;0;40;-1
18;10;0;1;24;-1
17;6;0;1;18;-1
39;4;0;0;35;-1
18;7;1;0;23;-1
19;9;0;1;30;-1
18;10;1;1;40;-1
17;6;0;1;40;-1
21;10;1;1;12;-1
18;10;1;1;35;-1
19;8;0;0;20;-1
18;7;1;1;20;-1
18;10;0;0;15;-1
19;10;0;1;40;-1
17;7;1;1;40;-1
17;6;0;1;12;-1
18;9;0;1;20;-1
19;6;0;0;45;-1
20;10;0;0;15;-1
57;2;0;1;45;-1
17;6;0;1;10;-1
21;10;0;1;22;-1
18;9;2;1;38;-1
20;8;3;0;40;-1
46;13;0;1;8;-1
18;9;0;1;20;-1
23;9;1;1;20;-1
27;9;0;1;26;-1
48;6;0;1;32;-1
46;4;0;1;24;-1
31;9;0;1;30;-1
25;12;0;1;25;-1
26;9;1;1;40;-1
35;9;1;1;40;-1
27;13;1;1;40;-1
29;10;3;0;40;-1
39;9;0;0;40;-1
42;13;0;0;40;-1
20;9;0;0;40;-1
32;10;0;1;54;-1
50;9;0;0;40;-1
55;13;0;1;38;-1
29;11;0;1;64;-1
41;4;0;0;40;-1
25;13;0;0;60;-1
46;13;0;0;40;-1
29;13;3;1;40;-1
23;9;0;0;48;-1
25;13;0;0;35;-1
42;10;0;0;40;-1
41;9;0;0;40;-1
32;13;0;1;40;-1
25;10;0;0;40;-1
41;13;1;0;40;-1
24;9;0;0;40;-1
44;10;1;1;40;-1
29;13;0;0;50;-1
51;9;0;1;40;-1
39;6;1;0;40;-1
28;10;0;0;40;-1
48;10;0;1;38;-1
34;13;0;0;50;-1
45;9;2;1;40;-1
47;9;0;0;40;-1
50;14;0;1;45;-1
32;14;0;1;40;-1
46;9;0;1;43;-1
32;13;0;1;42;-1
34;9;0;1;40;-1
32;9;0;0;62;-1
35;13;2;0;40;-1
29;9;2;0;45;-1
46;9;0;0;48;-1
30;15;0;0;80;-1
34;10;0;0;40;-1
35;10;0;0;40;-1
31;10;0;0;45;-1
21;11;0;1;40;-1
40;10;0;0;40;-1
48;9;0;0;40;-1
41;3;3;0;40;-1
33;13;0;0;42;-1
31;10;0;0;40;-1
54;10;0;0;48;-1
51;9;0;0;40;-1
25;9;0;0;40;-1
43;8;0;0;40;-1
26;9;0;1;20;-1
27;10;0;1;40;-1
24;9;0;0;50;-1
50;4;0;0;65;-1
55;13;3;0;35;-1
42;9;0;0;42;-1
59;10;0;0;60;-1
30;9;2;1;35;-1
20;7;0;0;40;-1
23;9;0;0;30;-1
34;9;0;0;40;-1
31;9;0;0;40;-1
27;9;0;0;70;-1
45;11;0;1;40;1
43;13;0;0;45;1
40;10;0;0;70;1
53;14;0;1;54;1
51;16;0;1;70;1
40;13;0;0;60;1
46;16;0;1;50;1
51;13;0;1;43;1
42;13;0;1;38;1
46;15;0;1;55;1
28;13;0;1;50;1
34;15;2;0;40;1
39;10;0;0;12;1
30;13;0;0;40;1
33;13;1;0;52;1
28;13;0;1;40;1
44;9;0;0;55;1
34;13;2;0;60;1
29;9;2;0;50;1
47;13;0;0;51;1
39;13;0;0;50;1
29;11;0;0;56;1
31;14;0;0;40;1
31;13;0;1;60;1
39;9;0;0;50;1
67;10;0;0;40;-1
46;13;0;0;40;-1
44;9;0;0;50;-1
21;9;1;1;30;-1
25;10;0;1;45;-1
59;9;0;1;19;-1
47;9;0;1;35;-1
21;11;0;0;40;-1
44;9;0;1;40;-1
31;10;0;1;40;-1
37;10;0;0;40;-1
44;9;0;1;45;-1
25;9;0;0;37;-1
21;9;0;0;40;-1
27;14;0;1;45;-1
27;13;0;0;45;-1
53;9;0;0;35;-1
34;10;0;0;60;-1
30;9;0;0;40;-1
43;10;0;0;50;-1
32;12;0;1;40;1
49;10;0;0;40;1
41;10;0;0;40;1
32;9;0;0;48;-1
48;13;0;0;40;1
46;9;0;0;40;1
59;6;0;0;40;1
36;13;0;0;50;1
53;11;0;0;40;-1
37;10;1;0;70;1
58;10;2;0;40;1
47;7;0;0;58;-1
40;10;0;0;40;-1
45;10;0;0;40;1
30;12;0;1;37;1
60;9;0;0;50;1
29;10;0;0;40;1
29;10;2;0;60;1
32;10;0;0;45;1
50;9;0;0;40;-1
41;9;0;0;44;1
60;9;0;0;70;1
29;10;0;0;40;1
59;9;0;0;45;1
37;10;0;0;44;1
47;10;0;0;47;-1
34;13;0;0;35;-1
27;13;0;0;60;1
34;10;0;0;40;-1
41;7;0;0;50;1
42;13;0;0;40;-1
33;9;0;1;38;-1
50;14;0;1;40;-1
41;9;0;0;40;-1
45;13;0;0;70;1
42;13;0;0;60;-1
46;12;0;0;55;-1
57;13;2;0;40;-1
38;10;0;0;60;1
45;15;0;0;50;1
34;10;0;1;40;1
38;14;1;0;40;-1
35;9;0;0;40;1
63;9;0;0;40;1
34;9;0;0;40;-1
44;9;1;0;40;-1
44;10;0;0;40;1
50;10;0;0;40;-1
41;9;0;0;40;1
31;10;2;0;55;1
65;4;0;0;40;-1
45;13;0;0;40;-1
36;14;0;0;40;-1
31;13;0;1;40;-1
42;10;0;0;40;-1
38;9;0;0;40;-1
46;13;0;1;40;-1
28;13;0;1;40;-1
35;9;0;0;40;-1
54;13;0;1;38;-1
34;9;0;0;38;-1
29;9;0;0;40;-1
24;9;0;0;50;-1
44;10;0;1;46;-1
33;13;0;0;36;-1
47;12;0;0;40;-1
28;13;0;0;40;-1
38;10;0;0;40;-1
41;10;0;0;40;-1
50;9;0;0;50;-1
29;10;0;1;40;-1
50;12;0;1;5;-1
49;11;0;0;42;-1
31;13;0;1;40;-1
44;10;0;0;40;-1
48;14;0;1;40;-1
39;10;0;0;70;-1
39;12;0;1;40;-1
32;9;0;1;40;-1
42;10;0;1;40;-1
25;13;0;0;40;-1
42;7;0;0;40;-1
44;11;0;0;40;-1
38;13;0;0;40;-1
54;13;0;0;40;-1
37;13;0;1;42;-1
62;13;0;1;38;-1
72;16;0;0;40;-1
76;15;0;0;20;-1
66;10;0;0;20;-1
33;9;0;1;40;-1
29;9;1;1;40;-1
25;13;2;1;40;-1
39;13;0;0;40;-1
33;9;0;0;40;-1
53;9;0;0;40;-1
52;13;0;1;40;-1
23;13;0;1;40;-1
60;9;0;1;40;-1
27;4;0;0;40;-1
34;11;0;1;40;-1
43;10;0;1;42;-1
33;12;0;1;40;-1
31;12;0;1;45;-1
50;10;0;1;40;-1
32;12;0;1;36;-1
34;7;0;0;60;-1
69;10;0;1;38;-1
65;9;0;1;36;-1
57;9;0;0;42;1
42;13;0;0;50;1
49;9;0;1;60;-1
40;9;0;1;52;-1
43;13;0;1;40;-1
59;9;0;1;38;-1
39;13;1;1;40;-1
49;13;0;1;40;-1
39;9;0;1;35;-1
49;9;0;1;40;-1
39;10;0;1;40;-1
43;5;1;1;40;-1
41;9;3;1;40;-1
46;11;1;1;40;-1
47;9;0;0;40;-1
67;7;0;0;3;-1
68;9;0;0;12;-1
27;10;0;0;20;-1
52;9;0;1;40;-1
46;14;0;1;45;-1
49;14;0;1;20;-1
37;14;0;1;45;-1
38;13;2;1;40;-1
40;10;0;1;40;-1
36;13;1;1;40;-1
28;6;0;1;40;-1
54;15;0;0;60;1
52;9;2;0;40;1
53;9;0;0;40;1
52;13;0;0;50;1
46;15;0;0;60;1
43;13;0;0;60;1
49;13;0;1;20;1
50;10;0;0;50;1
22;9;0;1;40;1
43;10;0;0;55;1
65;13;0;0;60;1
26;15;0;0;60;1
52;15;0;0;45;1
46;15;0;0;50;1
36;15;0;0;45;1
40;15;0;0;70;1
52;15;0;0;35;1
32;9;0;0;40;1
53;9;0;0;40;1
47;15;2;0;55;1
37;12;1;1;40;1
37;15;0;0;50;1
39;15;0;0;65;1
38;16;0;1;36;1
44;15;0;0;65;1
57;15;0;0;60;1
51;14;0;1;50;1
78;13;0;0;20;1
36;10;1;1;40;1
49;14;0;0;80;1
54;15;2;0;50;1
41;13;0;0;65;1
46;13;0;1;40;1
33;16;0;0;60;1
36;10;0;0;20;1
63;9;0;0;40;1
38;15;0;0;70;1
33;9;0;0;56;1
47;14;0;0;50;1
28;11;0;0;50;1
52;15;3;0;65;1
30;13;0;0;50;1
50;14;0;0;60;1
32;13;0;0;50;1
46;13;0;0;40;1
49;15;0;0;35;1
30;9;0;0;40;1
32;13;0;0;60;1
59;15;2;0;40;1
46;13;0;0;72;1
32;9;0;0;40;1
21;10;1;1;40;1
56;16;0;0;70;1
43;15;0;0;40;1
30;13;0;0;35;1
39;14;0;0;40;1
24;10;2;0;50;1
46;15;0;0;60;1
50;9;0;1;35;1
60;9;0;0;40;1
36;9;0;0;50;1
47;16;0;0;50;1
56;9;0;1;40;1
53;13;2;0;50;1
42;10;0;0;55;1
50;13;0;0;60;1
48;14;0;0;50;1
41;15;0;0;65;1
72;15;0;0;50;1
55;14;0;0;55;1
33;13;0;0;40;1
62;13;0;0;40;1
52;16;0;0;65;1
50;13;0;0;55;1
28;9;1;0;40;1
42;6;0;0;40;1
51;14;0;0;50;1
42;13;0;0;40;1
50;15;0;0;80;1
41;16;0;0;70;1
47;14;0;0;50;1
38;15;2;1;57;1
61;10;0;0;30;1
57;10;0;0;45;1
42;15;0;0;50;1
47;15;0;0;48;1
51;9;0;1;35;1
42;13;0;1;40;1
47;15;0;0;50;1
74;15;0;0;50;1
39;16;0;0;55;1
43;15;0;0;60;1
47;10;0;0;60;1
52;13;0;1;30;1
69;13;0;0;40;1
58;10;0;0;40;1
48;13;0;1;40;1
55;13;0;0;60;1
50;9;0;0;40;1
49;14;0;0;80;1
30;9;0;0;50;1
52;9;0;0;45;1
46;15;0;0;50;1
58;13;0;1;35;1
59;13;0;0;43;1
50;9;0;0;50;1
40;15;2;0;40;1
43;16;0;0;55;1
47;13;0;0;55;1
65;13;0;0;40;1
33;10;0;1;30;1
53;16;0;1;37;1
42;14;0;0;80;1
69;15;0;0;40;1
44;13;0;0;45;1
44;15;0;0;50;1
38;15;0;0;50;1
39;13;0;0;70;1
32;13;0;0;50;1
41;10;0;0;50;1
31;13;2;0;70;1
50;15;0;0;50;1
49;9;0;0;65;1
29;15;0;0;60;1
48;15;0;0;50;1
40;13;0;0;75;1
45;16;0;0;30;1
60;9;0;1;40;1
49;15;0;0;37;1
56;15;0;0;40;1
45;13;2;1;25;1
71;14;0;0;40;1
57;14;0;0;40;1
64;15;0;0;35;1
41;13;1;1;60;1
49;16;0;0;70;1
55;5;0;1;37;1
48;13;0;0;50;1
40;14;0;0;50;1
55;15;0;0;40;1
44;13;0;0;70;1
38;14;0;0;65;1
34;13;0;0;50;1
37;9;0;0;50;1
51;15;3;0;70;1
65;13;0;0;65;1
38;14;1;0;60;1
65;16;0;0;40;1
37;13;0;0;60;1
38;15;0;0;60;1
50;15;0;0;55;1
55;6;0;0;40;1
38;14;0;0;70;1
22;10;1;0;55;1
47;14;0;0;55;1
43;15;0;0;40;1
66;13;0;0;55;1
47;15;0;0;40;1
57;9;0;0;40;1
27;1;0;0;24;-1
63;14;0;0;50;-1
17;6;0;1;32;-1
18;9;0;0;3;-1
19;9;0;1;20;-1
55;9;0;0;60;-1
20;10;1;0;10;-1
46;14;0;1;50;1
35;13;0;0;50;1
47;15;0;0;50;1
55;9;0;0;55;1
34;13;0;0;40;1
25;11;0;0;40;1
56;14;0;0;60;1
25;13;0;0;50;1
41;14;0;1;35;1
42;16;0;0;60;1
37;9;0;0;40;1
47;14;0;0;60;1
36;15;0;0;50;1
58;15;0;0;40;1
45;10;0;0;56;1
49;13;1;1;60;1
37;9;2;0;48;1
56;10;0;1;20;1
37;14;0;0;60;1
59;14;0;1;45;1
30;13;0;0;60;1
58;13;0;1;50;1
29;15;0;0;45;1
36;13;0;0;40;1
51;15;0;0;60;1
38;13;0;0;45;1
36;13;0;0;55;1
41;14;0;0;50;1
47;14;0;0;40;1
64;13;0;0;55;1
64;13;0;0;50;1
51;14;0;0;40;1
54;13;0;0;50;1
53;15;2;0;40;1
46;16;0;1;65;1
51;14;0;0;50;1
45;14;0;1;42;1
43;16;0;0;64;1
59;16;0;0;45;1
37;10;0;1;25;1
45;15;0;0;36;1
45;15;1;0;36;1
32;12;0;1;50;1
36;15;0;0;40;1
47;13;0;1;35;1
75;13;0;1;16;1
73;11;0;0;60;1
65;15;0;0;80;1
68;11;0;1;50;1
61;9;0;1;40;-1
67;15;0;0;48;1
65;14;0;0;40;1
63;10;0;1;10;1
64;9;0;1;40;1
90;14;0;0;60;1
79;16;0;0;35;1
67;14;0;0;60;1
90;15;0;0;72;1
68;16;0;0;55;1
65;15;0;0;60;1
68;16;0;0;50;1
62;9;1;0;72;1
69;10;0;0;50;1
67;16;0;0;40;1
66;13;0;0;40;1
67;16;0;0;5;1
70;13;0;0;35;1
68;10;0;0;40;1
68;13;0;0;40;1
74;10;0;0;25;1
71;10;0;0;40;1
67;9;0;1;30;1
68;13;0;0;40;1
77;16;0;0;40;1
71;10;0;0;50;1
76;13;0;0;50;1
83;6;0;0;50;1
68;13;0;0;45;1
79;14;0;0;40;1
69;13;0;0;45;1
66;16;1;0;35;1
73;10;0;1;36;1
67;12;0;1;4;1
66;13;0;0;40;1
66;15;1;0;55;1
67;15;0;0;25;1
67;10;0;0;20;1
79;8;0;0;45;1
67;14;0;0;2;1
74;9;0;1;40;1
67;9;0;1;40;1
67;14;0;1;72;1
67;9;0;1;16;1
69;9;0;0;40;1
74;13;0;0;8;1
44;13;0;0;60;1
58;9;0;1;35;1
57;14;0;0;40;1
46;16;0;0;60;1
38;13;0;0;60;1
38;13;0;0;80;1
46;15;0;0;45;1
43;10;0;0;60;1
33;13;0;0;60;1
39;13;0;0;45;1
39;13;0;0;50;1
54;9;0;0;52;1
33;14;0;0;44;1
54;16;0;0;45;1
51;14;0;0;50;1
47;13;0;0;50;1
53;9;0;0;35;1
64;13;0;0;55;1
30;11;0;0;65;1
55;14;0;0;50;1
52;13;0;1;60;1
48;14;0;0;40;1
44;13;0;0;50;1
53;9;0;1;40;1
64;13;0;0;35;1
39;14;2;0;40;1
50;14;0;0;45;1
57;14;0;0;65;1
59;13;0;0;40;1
44;14;0;0;40;1
37;13;0;0;40;1
56;13;0;0;50;1
64;13;0;0;40;1
32;13;0;0;40;1
39;12;0;0;55;1
57;15;0;0;50;1
35;10;0;0;60;1
51;13;0;0;50;1
44;13;0;0;50;1
57;15;0;1;35;1
47;9;1;1;40;1
51;16;0;0;60;1
50;9;0;0;55;1
52;10;0;0;45;1
47;9;0;0;40;1
34;13;0;0;60;1
37;13;0;0;55;1
49;10;0;0;50;1
54;10;0;0;60;1
39;9;0;0;50;1
39;15;0;0;60;1
32;13;0;0;50;1
34;15;0;0;40;1
53;14;0;0;65;1
53;16;0;0;60;1
52;10;0;0;50;1
37;13;0;1;50;1
53;14;0;0;55;1
37;13;1;1;40;1
47;11;0;0;50;1
58;9;0;0;60;1
39;13;0;0;50;1
46;10;0;0;45;1
49;14;0;0;50;1
46;10;0;0;40;1
32;13;0;0;45;1
50;13;0;0;60;1
61;10;0;0;18;1
33;13;0;0;75;1
31;10;0;0;56;1
39;15;0;0;50;1
45;9;0;0;55;1
35;14;0;1;50;1
36;14;0;0;45;1
40;14;0;1;30;1
47;9;0;0;50;1
41;14;0;0;70;1
52;15;0;0;60;1
43;11;0;0;40;1
55;16;0;0;30;1
39;13;0;0;40;1
61;13;0;0;50;1
46;13;0;0;60;1
49;12;0;0;60;1
52;10;0;0;60;1
58;13;0;0;40;1
49;13;1;0;40;1
46;9;0;0;44;1
47;14;0;0;50;1
47;13;0;0;60;1
36;9;0;0;40;1
63;15;0;0;50;1
37;14;0;0;45;1
46;13;0;0;40;1
39;15;0;1;47;1
53;10;0;0;40;1
30;10;0;0;60;1
32;15;0;0;60;1
47;16;0;0;50;1
55;13;0;0;48;1
57;9;0;0;40;1
39;13;0;0;99;1
37;9;0;0;60;1
32;15;2;1;50;1
50;13;0;0;40;1
41;15;0;0;50;1
43;13;0;0;45;1
45;13;0;0;60;1
40;14;0;1;37;1
55;13;0;0;50;1
59;10;0;0;50;1
63;13;0;0;40;1
34;13;0;1;36;1
50;14;0;1;40;1
51;13;0;0;40;1
36;14;0;0;50;1
54;13;2;0;60;1
42;9;2;0;40;1
40;14;0;0;50;1
42;10;0;0;40;1
36;13;0;0;50;1
32;10;0;0;50;1
53;14;0;0;38;1
46;15;0;0;55;1
52;14;0;0;60;1
30;14;0;0;60;1
33;14;0;0;40;1
32;10;0;0;60;1
43;15;0;0;55;1
50;9;0;0;50;1
38;13;0;0;40;1
43;13;0;0;40;1
53;12;0;0;40;1
30;14;0;0;60;1
59;13;0;0;55;1
44;15;0;0;80;1
41;14;0;0;50;1
38;14;1;1;2;1
60;9;0;0;40;1
42;13;0;0;60;1
42;16;0;0;40;1
48;13;0;0;50;1
55;13;0;0;42;1
49;13;0;0;40;1
50;14;0;0;40;1
55;9;0;0;35;1
44;14;0;0;45;1
46;13;0;0;45;1
40;13;0;0;50;1
39;13;0;0;50;1
30;10;0;0;40;1
44;16;0;1;32;1
60;9;0;1;15;1
60;10;0;0;40;1
36;15;0;1;45;1
36;13;0;0;45;1
39;8;0;0;70;1
40;12;0;0;50;1
51;10;0;0;40;1
45;14;0;0;60;1
51;14;0;0;60;1
47;13;0;0;40;1
59;13;0;0;50;1
47;12;1;1;40;1
46;15;0;0;50;1
35;13;0;0;50;1
39;10;0;0;40;1
52;13;0;0;55;1
32;15;0;0;50;1
40;15;0;0;45;1
61;9;0;1;38;1
57;13;0;0;50;1
48;14;0;0;40;1
51;14;0;0;50;1
34;13;2;0;70;1
62;13;0;0;40;1
42;15;0;0;40;1
59;13;0;0;40;1
57;15;2;0;50;1
59;14;0;0;80;1
50;13;0;0;40;1
61;15;0;0;20;1
44;13;0;0;55;1
41;16;0;0;50;1
43;13;0;1;50;1
46;14;0;0;65;1
42;15;2;1;40;1
37;11;0;0;50;1
46;10;0;0;50;1
46;15;0;0;40;1
47;13;0;0;50;1
46;12;0;0;50;1
59;10;0;0;60;1
43;13;2;0;40;1
48;13;0;0;45;1
47;15;0;0;55;1
43;13;0;0;50;1
44;13;1;1;40;1
45;14;0;0;50;1
43;15;0;0;45;1
40;14;0;1;24;1
50;14;0;0;65;1
52;13;0;0;50;1
52;14;0;1;40;1
40;15;0;1;30;1
44;16;2;0;40;1
47;13;0;0;40;1
58;11;0;0;40;1
50;14;0;0;50;1
54;13;0;0;40;1
50;13;0;0;40;1
43;9;0;0;50;1
52;10;0;0;55;1
44;9;0;0;60;1
58;9;0;0;60;1
45;11;0;0;40;1
30;13;0;0;35;1
40;15;0;0;40;1
49;10;0;0;50;1
52;14;0;0;60;1
35;9;0;0;80;1
49;10;0;0;50;1
50;12;1;0;45;1
31;13;2;0;48;1
53;14;0;1;40;1
34;13;0;0;40;1
19;8;0;1;40;1
46;13;0;0;40;1
44;15;0;0;75;1
45;13;0;0;40;1
50;16;0;0;50;1
49;15;0;0;65;1
49;13;0;0;60;1
41;16;0;0;55;1
58;14;0;0;40;1
44;13;0;0;65;1
36;10;0;0;60;1
57;14;1;0;40;1
39;15;0;1;48;1
55;13;0;0;55;1
42;13;0;0;45;1
47;14;0;0;55;1
55;15;0;0;40;1
45;10;1;0;99;1
32;13;1;0;50;1
58;10;0;0;40;1
31;10;0;0;50;1
49;11;0;1;60;1
52;11;0;0;40;1
28;9;1;0;40;1
55;15;0;0;40;1
42;15;0;0;65;1
46;13;0;0;40;1
40;15;0;1;40;1
45;16;0;0;40;1
51;14;0;0;40;1
42;14;0;0;50;1
48;15;0;0;40;1
53;10;0;0;50;1
46;13;0;0;40;1
41;13;0;0;40;1
42;13;0;0;50;1
47;14;2;0;40;1
51;13;2;0;40;1
38;9;0;1;40;1
52;9;0;0;40;1
50;16;0;0;60;1
45;14;0;0;60;1
45;9;0;0;80;1
49;13;0;0;40;1
54;10;0;0;40;1
51;16;0;0;40;1
56;13;0;0;50;1
58;9;0;0;40;1
43;13;0;0;60;1
46;14;0;0;50;1
43;13;0;0;50;1
59;15;1;0;50;1
47;14;0;0;35;1
33;13;0;0;50;1
56;13;0;0;40;1
41;13;0;0;45;1
64;15;0;0;45;1
43;14;0;1;32;1
47;14;0;0;55;1
42;10;0;0;32;1
48;15;0;0;50;1
61;10;0;1;34;1
60;13;0;0;45;1
38;13;0;0;65;1
28;13;1;1;45;1
54;11;1;0;38;1
48;14;0;0;40;1
31;9;0;0;40;1
38;13;0;1;40;1
32;13;0;0;50;1
42;10;0;0;50;1
41;15;0;0;40;1
40;15;0;0;55;1
44;14;0;0;35;1
57;15;0;0;60;1
34;10;0;0;45;1
52;13;0;0;55;1
37;9;0;0;45;1
56;11;0;0;40;1
38;13;0;0;50;1
47;13;0;0;50;1
53;9;0;0;60;1
37;13;0;0;40;1
31;10;0;0;45;1
47;13;0;0;50;1
46;13;0;0;55;1
55;10;1;0;40;1
43;15;0;0;60;1
46;15;0;0;60;1
45;13;0;0;40;1
43;10;0;0;45;1
61;12;0;0;40;1
49;14;0;0;50;1
39;13;0;0;50;1
54;9;0;0;50;1
62;16;0;0;50;1
51;16;0;0;84;1
40;13;0;0;99;1
46;9;2;1;40;1
38;13;0;0;70;1
57;13;0;0;60;1
39;12;0;1;45;1
28;13;0;1;28;1
36;15;0;1;50;1
63;13;0;0;45;1
41;13;0;0;60;1
56;11;0;0;40;1
51;15;0;0;60;1
45;15;0;0;43;1
43;14;0;0;40;1
41;12;0;0;60;1
44;13;0;0;45;1
30;14;0;0;60;1
42;11;0;0;55;1
39;13;0;0;60;1
46;15;0;0;40;1
47;15;0;0;40;1
51;16;2;0;40;1
41;14;0;0;40;1
37;15;0;0;45;1
52;9;0;1;40;1
45;16;0;0;40;1
52;14;0;0;50;1
39;14;1;1;60;1
62;16;0;0;50;1
38;13;1;1;45;1
44;9;0;1;40;1
31;13;0;1;50;1
31;9;0;0;40;1
45;14;0;0;48;1
37;9;0;0;40;1
53;14;0;1;50;1
23;7;2;0;40;1
53;13;0;0;55;1
43;13;0;1;40;1
44;9;0;0;40;1
39;9;0;0;40;1
49;10;0;0;45;1
35;12;0;1;40;1
41;9;0;1;40;1
35;11;0;1;40;1
38;11;0;1;40;1
29;13;0;1;40;1
22;13;2;1;40;1
54;6;0;0;68;1
36;12;1;0;40;1
58;9;0;0;48;1
24;10;0;0;50;1
52;9;1;0;40;1
29;13;0;1;50;1
29;11;1;0;40;1
44;10;0;0;40;1
31;14;0;1;50;1
40;14;0;1;55;1
42;14;0;1;50;1
44;15;0;0;40;1
55;13;0;0;45;1
30;13;1;0;45;1
52;10;0;1;16;1
36;13;0;0;40;1
42;14;0;1;60;1
31;15;0;0;50;1
51;13;0;0;50;1
58;13;0;1;40;1
28;9;2;0;40;1
56;13;0;0;45;1
48;15;0;0;63;1
37;9;0;1;35;1
36;14;0;1;40;1
37;16;0;0;45;1
54;13;0;1;40;1
40;15;0;1;50;1
34;9;2;0;35;1
59;10;0;0;60;1
31;13;0;0;50;1
49;10;0;0;44;1
55;14;0;1;40;1
53;16;0;0;50;1
33;14;0;1;50;1
40;13;0;0;40;1
48;12;0;1;40;1
45;13;0;0;45;1
49;9;0;1;30;1
31;13;1;1;60;1
37;15;0;0;36;1
39;15;0;1;35;1
47;9;1;1;38;1
62;13;0;0;40;1
51;9;0;0;40;1
63;10;0;1;60;1
44;14;0;0;56;1
32;14;0;0;40;1
58;7;1;1;40;1
40;13;2;0;40;1
53;13;0;1;43;1
35;14;0;0;55;1
24;9;1;0;50;1
41;9;0;0;44;1
26;13;0;0;50;1
22;13;0;0;55;1
32;14;0;1;60;1
36;7;1;0;40;1
31;13;0;1;50;1
36;14;0;0;50;1
32;7;2;0;60;1
32;13;0;0;48;1
43;11;0;1;40;1
36;10;1;0;40;1
30;13;0;0;45;1
45;9;0;0;50;1
39;13;0;1;50;1
27;13;2;0;40;1
25;13;0;0;35;1
39;10;0;1;45;1
29;13;0;1;35;1
32;15;0;1;50;1
55;9;0;0;40;1
35;10;0;0;60;1
27;13;0;0;46;1
44;10;0;0;50;1
65;10;0;0;50;1
71;13;0;0;45;1
71;14;0;0;40;1
65;13;0;0;20;1
63;13;0;0;40;1
80;15;0;0;10;1
67;10;0;0;10;1
66;13;0;0;40;1
65;13;0;0;40;1
69;13;0;0;10;1
65;9;0;0;60;1
59;13;0;0;50;1
68;10;0;0;20;1
67;16;0;0;35;1
62;9;0;0;40;-1
90;13;0;0;50;-1
63;10;0;0;45;-1
64;10;0;1;35;-1
70;10;0;0;40;-1
67;4;1;0;40;-1
39;9;0;0;40;1
40;13;0;1;40;1
45;9;0;0;48;1
51;13;1;0;40;1
45;13;0;1;50;1
54;10;0;1;30;1
36;14;0;0;45;1
48;14;0;1;50;1
33;10;0;0;40;1
37;13;0;0;40;1
45;9;2;0;40;1
44;15;0;0;40;1
38;12;1;1;50;1
38;14;0;1;50;1
47;13;1;0;45;1
29;9;0;0;40;1
43;14;0;1;50;1
44;13;0;0;40;1
